country_code,country_name,year,infant_mortality,life_expectancy,literacy_rate,school_enrollment,population,income_group,disbursements_constant_usd,Total ODA,Total Population,ODA per Capita,Literacy (Lag 1),Literacy (Lag 2),Literacy (Lag 3),Group Mean Enrollment,Group SD Enrollment,Z Enrollment,Group Mean IMR,Group SD IMR,Z IMR,Group Mean LifeExp,Group SD LifeExp,Z LifeExp,Group Mean Literacy,Group SD Literacy,Z Literacy,Mismatch Flag,Latest Year,Latest ODA,Latest Population,Latest Life Expectancy,Latest Infant Mortality,Latest Enrollment,Latest Literacy,Avg Enrollment,Avg Infant Mortality,Avg Life Expectancy,Avg Literacy
BGD,Bangladesh,2019,25.4,72.625,75.0,67.22091891,164913055.0,Lower middle income,,,164913055.0,,74.0,73.0,73.0,53.418786454999996,19.51916290753086,0.7071067811865476,41.099999999999994,22.203152929257595,-0.7071067811865472,69.67699999999999,4.169101581875879,0.7071067811865501,66.5,12.020815280171307,0.7071067811865476,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2019,25.4,72.625,75.0,67.22091891,164913055.0,Lower middle income,,,164913055.0,,74.0,73.0,73.0,53.418786454999996,19.51916290753086,0.7071067811865476,41.099999999999994,22.203152929257595,-0.7071067811865472,69.67699999999999,4.169101581875879,0.7071067811865501,66.5,12.020815280171307,0.7071067811865476,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2019,25.4,72.625,75.0,67.22091891,164913055.0,Lower middle income,,,164913055.0,,74.0,73.0,73.0,53.418786454999996,19.51916290753086,0.7071067811865476,41.099999999999994,22.203152929257595,-0.7071067811865472,69.67699999999999,4.169101581875879,0.7071067811865501,66.5,12.020815280171307,0.7071067811865476,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2019,25.4,72.625,75.0,67.22091891,164913055.0,Lower middle income,,,164913055.0,,74.0,73.0,73.0,53.418786454999996,19.51916290753086,0.7071067811865476,41.099999999999994,22.203152929257595,-0.7071067811865472,69.67699999999999,4.169101581875879,0.7071067811865501,66.5,12.020815280171307,0.7071067811865476,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2019,25.4,72.625,75.0,67.22091891,164913055.0,Lower middle income,,,164913055.0,,74.0,73.0,73.0,53.418786454999996,19.51916290753086,0.7071067811865476,41.099999999999994,22.203152929257595,-0.7071067811865472,69.67699999999999,4.169101581875879,0.7071067811865501,66.5,12.020815280171307,0.7071067811865476,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2019,25.4,72.625,75.0,67.22091891,164913055.0,Lower middle income,,,164913055.0,,74.0,73.0,73.0,53.418786454999996,19.51916290753086,0.7071067811865476,41.099999999999994,22.203152929257595,-0.7071067811865472,69.67699999999999,4.169101581875879,0.7071067811865501,66.5,12.020815280171307,0.7071067811865476,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2019,25.4,72.625,75.0,67.22091891,164913055.0,Lower middle income,,,164913055.0,,74.0,73.0,73.0,53.418786454999996,19.51916290753086,0.7071067811865476,41.099999999999994,22.203152929257595,-0.7071067811865472,69.67699999999999,4.169101581875879,0.7071067811865501,66.5,12.020815280171307,0.7071067811865476,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2019,25.4,72.625,75.0,67.22091891,164913055.0,Lower middle income,,,164913055.0,,74.0,73.0,73.0,53.418786454999996,19.51916290753086,0.7071067811865476,41.099999999999994,22.203152929257595,-0.7071067811865472,69.67699999999999,4.169101581875879,0.7071067811865501,66.5,12.020815280171307,0.7071067811865476,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2020,24.9,71.421,75.0,69.01357086,166298024.0,Lower middle income,,,166298024.0,,75.0,74.0,73.0,69.01357086,,,40.0,21.354624791833736,-0.7071067811865476,68.561,4.044650788387066,0.7071067811865449,75.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2020,24.9,71.421,75.0,69.01357086,166298024.0,Lower middle income,,,166298024.0,,75.0,74.0,73.0,69.01357086,,,40.0,21.354624791833736,-0.7071067811865476,68.561,4.044650788387066,0.7071067811865449,75.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2020,24.9,71.421,75.0,69.01357086,166298024.0,Lower middle income,,,166298024.0,,75.0,74.0,73.0,69.01357086,,,40.0,21.354624791833736,-0.7071067811865476,68.561,4.044650788387066,0.7071067811865449,75.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2020,24.9,71.421,75.0,69.01357086,166298024.0,Lower middle income,,,166298024.0,,75.0,74.0,73.0,69.01357086,,,40.0,21.354624791833736,-0.7071067811865476,68.561,4.044650788387066,0.7071067811865449,75.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2020,24.9,71.421,75.0,69.01357086,166298024.0,Lower middle income,,,166298024.0,,75.0,74.0,73.0,69.01357086,,,40.0,21.354624791833736,-0.7071067811865476,68.561,4.044650788387066,0.7071067811865449,75.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2020,24.9,71.421,75.0,69.01357086,166298024.0,Lower middle income,,,166298024.0,,75.0,74.0,73.0,69.01357086,,,40.0,21.354624791833736,-0.7071067811865476,68.561,4.044650788387066,0.7071067811865449,75.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2020,24.9,71.421,75.0,69.01357086,166298024.0,Lower middle income,,,166298024.0,,75.0,74.0,73.0,69.01357086,,,40.0,21.354624791833736,-0.7071067811865476,68.561,4.044650788387066,0.7071067811865449,75.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2020,24.9,71.421,75.0,69.01357086,166298024.0,Lower middle income,,,166298024.0,,75.0,74.0,73.0,69.01357086,,,40.0,21.354624791833736,-0.7071067811865476,68.561,4.044650788387066,0.7071067811865449,75.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2020,24.9,71.421,75.0,69.01357086,166298024.0,Lower middle income,,,166298024.0,,75.0,74.0,73.0,69.01357086,,,40.0,21.354624791833736,-0.7071067811865476,68.561,4.044650788387066,0.7071067811865449,75.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2020,24.9,71.421,75.0,69.01357086,166298024.0,Lower middle income,,,166298024.0,,75.0,74.0,73.0,69.01357086,,,40.0,21.354624791833736,-0.7071067811865476,68.561,4.044650788387066,0.7071067811865449,75.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2020,24.9,71.421,75.0,69.01357086,166298024.0,Lower middle income,,,166298024.0,,75.0,74.0,73.0,69.01357086,,,40.0,21.354624791833736,-0.7071067811865476,68.561,4.044650788387066,0.7071067811865449,75.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2020,24.9,71.421,75.0,69.01357086,166298024.0,Lower middle income,,,166298024.0,,75.0,74.0,73.0,69.01357086,,,40.0,21.354624791833736,-0.7071067811865476,68.561,4.044650788387066,0.7071067811865449,75.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2020,24.9,71.421,75.0,69.01357086,166298024.0,Lower middle income,,,166298024.0,,75.0,74.0,73.0,69.01357086,,,40.0,21.354624791833736,-0.7071067811865476,68.561,4.044650788387066,0.7071067811865449,75.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2020,24.9,71.421,75.0,69.01357086,166298024.0,Lower middle income,,,166298024.0,,75.0,74.0,73.0,69.01357086,,,40.0,21.354624791833736,-0.7071067811865476,68.561,4.044650788387066,0.7071067811865449,75.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2020,24.9,71.421,75.0,69.01357086,166298024.0,Lower middle income,,,166298024.0,,75.0,74.0,73.0,69.01357086,,,40.0,21.354624791833736,-0.7071067811865476,68.561,4.044650788387066,0.7071067811865449,75.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2020,24.9,71.421,75.0,69.01357086,166298024.0,Lower middle income,,,166298024.0,,75.0,74.0,73.0,69.01357086,,,40.0,21.354624791833736,-0.7071067811865476,68.561,4.044650788387066,0.7071067811865449,75.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2021,24.5,71.103,76.0,70.29333286,167658854.0,Lower middle income,,,167658854.0,,75.0,75.0,74.0,56.074283695000005,20.108772173192843,0.7071067811865472,38.95,20.43538597629122,-0.7071067811865478,68.43799999999999,3.768879143724292,0.7071067811865503,76.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2021,24.5,71.103,76.0,70.29333286,167658854.0,Lower middle income,,,167658854.0,,75.0,75.0,74.0,56.074283695000005,20.108772173192843,0.7071067811865472,38.95,20.43538597629122,-0.7071067811865478,68.43799999999999,3.768879143724292,0.7071067811865503,76.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2021,24.5,71.103,76.0,70.29333286,167658854.0,Lower middle income,,,167658854.0,,75.0,75.0,74.0,56.074283695000005,20.108772173192843,0.7071067811865472,38.95,20.43538597629122,-0.7071067811865478,68.43799999999999,3.768879143724292,0.7071067811865503,76.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2021,24.5,71.103,76.0,70.29333286,167658854.0,Lower middle income,,,167658854.0,,75.0,75.0,74.0,56.074283695000005,20.108772173192843,0.7071067811865472,38.95,20.43538597629122,-0.7071067811865478,68.43799999999999,3.768879143724292,0.7071067811865503,76.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2021,24.5,71.103,76.0,70.29333286,167658854.0,Lower middle income,,,167658854.0,,75.0,75.0,74.0,56.074283695000005,20.108772173192843,0.7071067811865472,38.95,20.43538597629122,-0.7071067811865478,68.43799999999999,3.768879143724292,0.7071067811865503,76.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2021,24.5,71.103,76.0,70.29333286,167658854.0,Lower middle income,,,167658854.0,,75.0,75.0,74.0,56.074283695000005,20.108772173192843,0.7071067811865472,38.95,20.43538597629122,-0.7071067811865478,68.43799999999999,3.768879143724292,0.7071067811865503,76.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2021,24.5,71.103,76.0,70.29333286,167658854.0,Lower middle income,,,167658854.0,,75.0,75.0,74.0,56.074283695000005,20.108772173192843,0.7071067811865472,38.95,20.43538597629122,-0.7071067811865478,68.43799999999999,3.768879143724292,0.7071067811865503,76.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2021,24.5,71.103,76.0,70.29333286,167658854.0,Lower middle income,,,167658854.0,,75.0,75.0,74.0,56.074283695000005,20.108772173192843,0.7071067811865472,38.95,20.43538597629122,-0.7071067811865478,68.43799999999999,3.768879143724292,0.7071067811865503,76.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2021,24.5,71.103,76.0,70.29333286,167658854.0,Lower middle income,,,167658854.0,,75.0,75.0,74.0,56.074283695000005,20.108772173192843,0.7071067811865472,38.95,20.43538597629122,-0.7071067811865478,68.43799999999999,3.768879143724292,0.7071067811865503,76.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2021,24.5,71.103,76.0,70.29333286,167658854.0,Lower middle income,,,167658854.0,,75.0,75.0,74.0,56.074283695000005,20.108772173192843,0.7071067811865472,38.95,20.43538597629122,-0.7071067811865478,68.43799999999999,3.768879143724292,0.7071067811865503,76.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2021,24.5,71.103,76.0,70.29333286,167658854.0,Lower middle income,,,167658854.0,,75.0,75.0,74.0,56.074283695000005,20.108772173192843,0.7071067811865472,38.95,20.43538597629122,-0.7071067811865478,68.43799999999999,3.768879143724292,0.7071067811865503,76.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2021,24.5,71.103,76.0,70.29333286,167658854.0,Lower middle income,,,167658854.0,,75.0,75.0,74.0,56.074283695000005,20.108772173192843,0.7071067811865472,38.95,20.43538597629122,-0.7071067811865478,68.43799999999999,3.768879143724292,0.7071067811865503,76.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2021,24.5,71.103,76.0,70.29333286,167658854.0,Lower middle income,,,167658854.0,,75.0,75.0,74.0,56.074283695000005,20.108772173192843,0.7071067811865472,38.95,20.43538597629122,-0.7071067811865478,68.43799999999999,3.768879143724292,0.7071067811865503,76.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2021,24.5,71.103,76.0,70.29333286,167658854.0,Lower middle income,,,167658854.0,,75.0,75.0,74.0,56.074283695000005,20.108772173192843,0.7071067811865472,38.95,20.43538597629122,-0.7071067811865478,68.43799999999999,3.768879143724292,0.7071067811865503,76.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2021,24.5,71.103,76.0,70.29333286,167658854.0,Lower middle income,,,167658854.0,,75.0,75.0,74.0,56.074283695000005,20.108772173192843,0.7071067811865472,38.95,20.43538597629122,-0.7071067811865478,68.43799999999999,3.768879143724292,0.7071067811865503,76.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2021,24.5,71.103,76.0,70.29333286,167658854.0,Lower middle income,,,167658854.0,,75.0,75.0,74.0,56.074283695000005,20.108772173192843,0.7071067811865472,38.95,20.43538597629122,-0.7071067811865478,68.43799999999999,3.768879143724292,0.7071067811865503,76.0,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2022,24.4,74.265,,71.82198326,169384897.0,Lower middle income,,,169384897.0,,76.0,75.0,75.0,57.09033429,20.833697769493636,0.7071067811865474,38.099999999999994,19.374725804511403,-0.7071067811865472,70.84100000000001,4.842267237565482,0.7071067811865454,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2022,24.4,74.265,,71.82198326,169384897.0,Lower middle income,,,169384897.0,,76.0,75.0,75.0,57.09033429,20.833697769493636,0.7071067811865474,38.099999999999994,19.374725804511403,-0.7071067811865472,70.84100000000001,4.842267237565482,0.7071067811865454,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2022,24.4,74.265,,71.82198326,169384897.0,Lower middle income,,,169384897.0,,76.0,75.0,75.0,57.09033429,20.833697769493636,0.7071067811865474,38.099999999999994,19.374725804511403,-0.7071067811865472,70.84100000000001,4.842267237565482,0.7071067811865454,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2022,24.4,74.265,,71.82198326,169384897.0,Lower middle income,,,169384897.0,,76.0,75.0,75.0,57.09033429,20.833697769493636,0.7071067811865474,38.099999999999994,19.374725804511403,-0.7071067811865472,70.84100000000001,4.842267237565482,0.7071067811865454,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2022,24.4,74.265,,71.82198326,169384897.0,Lower middle income,,,169384897.0,,76.0,75.0,75.0,57.09033429,20.833697769493636,0.7071067811865474,38.099999999999994,19.374725804511403,-0.7071067811865472,70.84100000000001,4.842267237565482,0.7071067811865454,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2022,24.4,74.265,,71.82198326,169384897.0,Lower middle income,,,169384897.0,,76.0,75.0,75.0,57.09033429,20.833697769493636,0.7071067811865474,38.099999999999994,19.374725804511403,-0.7071067811865472,70.84100000000001,4.842267237565482,0.7071067811865454,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2022,24.4,74.265,,71.82198326,169384897.0,Lower middle income,,,169384897.0,,76.0,75.0,75.0,57.09033429,20.833697769493636,0.7071067811865474,38.099999999999994,19.374725804511403,-0.7071067811865472,70.84100000000001,4.842267237565482,0.7071067811865454,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2022,24.4,74.265,,71.82198326,169384897.0,Lower middle income,,,169384897.0,,76.0,75.0,75.0,57.09033429,20.833697769493636,0.7071067811865474,38.099999999999994,19.374725804511403,-0.7071067811865472,70.84100000000001,4.842267237565482,0.7071067811865454,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2022,24.4,74.265,,71.82198326,169384897.0,Lower middle income,,,169384897.0,,76.0,75.0,75.0,57.09033429,20.833697769493636,0.7071067811865474,38.099999999999994,19.374725804511403,-0.7071067811865472,70.84100000000001,4.842267237565482,0.7071067811865454,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2022,24.4,74.265,,71.82198326,169384897.0,Lower middle income,,,169384897.0,,76.0,75.0,75.0,57.09033429,20.833697769493636,0.7071067811865474,38.099999999999994,19.374725804511403,-0.7071067811865472,70.84100000000001,4.842267237565482,0.7071067811865454,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2022,24.4,74.265,,71.82198326,169384897.0,Lower middle income,,,169384897.0,,76.0,75.0,75.0,57.09033429,20.833697769493636,0.7071067811865474,38.099999999999994,19.374725804511403,-0.7071067811865472,70.84100000000001,4.842267237565482,0.7071067811865454,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2022,24.4,74.265,,71.82198326,169384897.0,Lower middle income,,,169384897.0,,76.0,75.0,75.0,57.09033429,20.833697769493636,0.7071067811865474,38.099999999999994,19.374725804511403,-0.7071067811865472,70.84100000000001,4.842267237565482,0.7071067811865454,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2022,24.4,74.265,,71.82198326,169384897.0,Lower middle income,,,169384897.0,,76.0,75.0,75.0,57.09033429,20.833697769493636,0.7071067811865474,38.099999999999994,19.374725804511403,-0.7071067811865472,70.84100000000001,4.842267237565482,0.7071067811865454,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2022,24.4,74.265,,71.82198326,169384897.0,Lower middle income,,,169384897.0,,76.0,75.0,75.0,57.09033429,20.833697769493636,0.7071067811865474,38.099999999999994,19.374725804511403,-0.7071067811865472,70.84100000000001,4.842267237565482,0.7071067811865454,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2022,24.4,74.265,,71.82198326,169384897.0,Lower middle income,,,169384897.0,,76.0,75.0,75.0,57.09033429,20.833697769493636,0.7071067811865474,38.099999999999994,19.374725804511403,-0.7071067811865472,70.84100000000001,4.842267237565482,0.7071067811865454,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2022,24.4,74.265,,71.82198326,169384897.0,Lower middle income,,,169384897.0,,76.0,75.0,75.0,57.09033429,20.833697769493636,0.7071067811865474,38.099999999999994,19.374725804511403,-0.7071067811865472,70.84100000000001,4.842267237565482,0.7071067811865454,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2023,24.4,74.672,,71.49470683,171466990.0,Lower middle income,,,171466990.0,,,76.0,75.0,71.49470683,,,37.25,18.172644276494275,-0.7071067811865475,71.1605,4.966010924273121,0.7071067811865475,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2023,24.4,74.672,,71.49470683,171466990.0,Lower middle income,,,171466990.0,,,76.0,75.0,71.49470683,,,37.25,18.172644276494275,-0.7071067811865475,71.1605,4.966010924273121,0.7071067811865475,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2023,24.4,74.672,,71.49470683,171466990.0,Lower middle income,,,171466990.0,,,76.0,75.0,71.49470683,,,37.25,18.172644276494275,-0.7071067811865475,71.1605,4.966010924273121,0.7071067811865475,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2023,24.4,74.672,,71.49470683,171466990.0,Lower middle income,,,171466990.0,,,76.0,75.0,71.49470683,,,37.25,18.172644276494275,-0.7071067811865475,71.1605,4.966010924273121,0.7071067811865475,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2023,24.4,74.672,,71.49470683,171466990.0,Lower middle income,,,171466990.0,,,76.0,75.0,71.49470683,,,37.25,18.172644276494275,-0.7071067811865475,71.1605,4.966010924273121,0.7071067811865475,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2023,24.4,74.672,,71.49470683,171466990.0,Lower middle income,,,171466990.0,,,76.0,75.0,71.49470683,,,37.25,18.172644276494275,-0.7071067811865475,71.1605,4.966010924273121,0.7071067811865475,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2023,24.4,74.672,,71.49470683,171466990.0,Lower middle income,,,171466990.0,,,76.0,75.0,71.49470683,,,37.25,18.172644276494275,-0.7071067811865475,71.1605,4.966010924273121,0.7071067811865475,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2023,24.4,74.672,,71.49470683,171466990.0,Lower middle income,,,171466990.0,,,76.0,75.0,71.49470683,,,37.25,18.172644276494275,-0.7071067811865475,71.1605,4.966010924273121,0.7071067811865475,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2023,24.4,74.672,,71.49470683,171466990.0,Lower middle income,,,171466990.0,,,76.0,75.0,71.49470683,,,37.25,18.172644276494275,-0.7071067811865475,71.1605,4.966010924273121,0.7071067811865475,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2023,24.4,74.672,,71.49470683,171466990.0,Lower middle income,,,171466990.0,,,76.0,75.0,71.49470683,,,37.25,18.172644276494275,-0.7071067811865475,71.1605,4.966010924273121,0.7071067811865475,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2023,24.4,74.672,,71.49470683,171466990.0,Lower middle income,,,171466990.0,,,76.0,75.0,71.49470683,,,37.25,18.172644276494275,-0.7071067811865475,71.1605,4.966010924273121,0.7071067811865475,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2023,24.4,74.672,,71.49470683,171466990.0,Lower middle income,,,171466990.0,,,76.0,75.0,71.49470683,,,37.25,18.172644276494275,-0.7071067811865475,71.1605,4.966010924273121,0.7071067811865475,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2023,24.4,74.672,,71.49470683,171466990.0,Lower middle income,,,171466990.0,,,76.0,75.0,71.49470683,,,37.25,18.172644276494275,-0.7071067811865475,71.1605,4.966010924273121,0.7071067811865475,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2023,24.4,74.672,,71.49470683,171466990.0,Lower middle income,,,171466990.0,,,76.0,75.0,71.49470683,,,37.25,18.172644276494275,-0.7071067811865475,71.1605,4.966010924273121,0.7071067811865475,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2023,24.4,74.672,,71.49470683,171466990.0,Lower middle income,,,171466990.0,,,76.0,75.0,71.49470683,,,37.25,18.172644276494275,-0.7071067811865475,71.1605,4.966010924273121,0.7071067811865475,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
BGD,Bangladesh,2023,24.4,74.672,,71.49470683,171466990.0,Lower middle income,,,171466990.0,,,76.0,75.0,71.49470683,,,37.25,18.172644276494275,-0.7071067811865475,71.1605,4.966010924273121,0.7071067811865475,,,,Normal,2023,,171466990.0,74.672,24.4,71.49470683,,58.7628162375,37.9375,68.41125,67.457950115
ETH,Ethiopia,2000,92.2,50.88,,13.98243046,67411494.0,Low income,,,67411494.0,,,,,13.98243046,,,84.26666666666667,11.724049357339528,0.6766717787968783,53.15533333333334,5.053045154491826,-0.4502895311178278,61.0,,,Normal,2023,,128691692.0,67.315,35.7,,,21.29883420625,60.175000000000004,59.548375,40.796621704
